datetime,timestamp,active,waiting,active_cancel,waiting_cancel,pixel_x
2026-02-02 01:53:59,1769993639,2.0,0,0,0,66.085
2026-02-02 01:54:20,1769993660,2.0,0,0,0,66.37
2026-02-02 01:54:39,1769993679,2.0,0,0,0,66.654
2026-02-02 01:55:00,1769993700,2.0,0,0,0,66.939
2026-02-02 01:55:19,1769993719,2.0,0,0,0,67.223
2026-02-02 01:55:40,1769993740,2.0,0,0,0,67.508
2026-02-02 01:55:59,1769993759,2.0,0,0,0,67.792
2026-02-02 01:56:20,1769993780,2.0,0,0,0,68.077
2026-02-02 01:56:39,1769993799,2.0,0,0,0,68.361
2026-02-02 01:57:00,1769993820,2.0,0,0,0,68.646
2026-02-02 01:57:19,1769993839,2.0,0,0,0,68.93
2026-02-02 01:57:40,1769993860,2.0,0,0,0,69.215
2026-02-02 01:57:59,1769993879,2.0,0,0,0,69.499
2026-02-02 01:58:20,1769993900,2.0,0,0,0,69.784
2026-02-02 01:58:39,1769993919,2.0,0,0,0,70.068
2026-02-02 01:59:00,1769993940,2.0,0,0,0,70.353
2026-02-02 01:59:20,1769993960,2.0,0,0,0,70.637
2026-02-02 01:59:39,1769993979,2.0,0,0,0,70.921
2026-02-02 02:00:00,1769994000,2.0,0,0,0,71.206
2026-02-02 02:00:19,1769994019,2.0,0,0,0,71.49
2026-02-02 02:00:40,1769994040,2.0,0,0,0,71.775
2026-02-02 02:00:59,1769994059,2.0,0,0,0,72.059
2026-02-02 02:01:20,1769994080,2.0,0,0,0,72.344
2026-02-02 02:01:39,1769994099,2.0,0,0,0,72.628
2026-02-02 02:02:00,1769994120,2.0,0,0,0,72.913
2026-02-02 02:02:19,1769994139,2.0,0,0,0,73.197
2026-02-02 02:02:40,1769994160,2.0,0,0,0,73.482
2026-02-02 02:02:59,1769994179,2.0,0,0,0,73.766
2026-02-02 02:03:20,1769994200,2.0,0,0,0,74.051
2026-02-02 02:03:39,1769994219,2.0,0,0,0,74.335
2026-02-02 02:04:00,1769994240,2.0,0,0,0,74.62
2026-02-02 02:04:19,1769994259,2.0,0,0,0,74.904
2026-02-02 02:04:40,1769994280,2.0,0,0,0,75.189
2026-02-02 02:04:59,1769994299,2.0,0,0,0,75.473
2026-02-02 02:05:20,1769994320,2.0,0,0,0,75.758
2026-02-02 02:05:39,1769994339,2.0,0,0,0,76.042
2026-02-02 02:06:00,1769994360,2.0,0,0,0,76.327
2026-02-02 02:06:19,1769994379,2.0,0,0,0,76.611
2026-02-02 02:06:39,1769994399,2.0,0,0,0,76.895
2026-02-02 02:07:00,1769994420,2.0,0,0,0,77.18
2026-02-02 02:07:19,1769994439,2.0,0,0,0,77.464
2026-02-02 02:07:40,1769994460,2.0,0,0,0,77.749
2026-02-02 02:07:59,1769994479,2.0,0,0,0,78.033
2026-02-02 02:08:20,1769994500,2.0,0,0,0,78.318
2026-02-02 02:08:39,1769994519,2.0,0,0,0,78.602
2026-02-02 02:09:00,1769994540,2.0,0,0,0,78.887
2026-02-02 02:09:19,1769994559,2.0,0,0,0,79.171
2026-02-02 02:09:40,1769994580,2.0,0,0,0,79.456
2026-02-02 02:09:59,1769994599,2.0,0,0,0,79.74
2026-02-02 02:10:20,1769994620,2.0,0,0,0,80.025
2026-02-02 02:10:39,1769994639,2.0,0,0,0,80.309
2026-02-02 02:11:00,1769994660,2.0,0,0,0,80.594
2026-02-02 02:11:19,1769994679,2.0,0,0,0,80.878
2026-02-02 02:11:40,1769994700,2.0,0,0,0,81.163
2026-02-02 02:11:59,1769994719,2.0,0,0,0,81.447
2026-02-02 02:12:20,1769994740,2.0,0,0,0,81.732
2026-02-02 02:12:39,1769994759,2.0,0,0,0,82.016
2026-02-02 02:13:00,1769994780,2.0,0,0,0,82.301
2026-02-02 02:13:19,1769994799,2.0,0,0,0,82.585
2026-02-02 02:13:40,1769994820,2.0,0,0,0,82.87
2026-02-02 02:14:00,1769994840,2.0,0,0,0,83.154
2026-02-02 02:14:19,1769994859,2.0,0,0,0,83.438
2026-02-02 02:14:40,1769994880,2.0,0,0,0,83.723
2026-02-02 02:14:59,1769994899,2.0,0,0,0,84.007
2026-02-02 02:15:20,1769994920,2.0,0,0,0,84.292
2026-02-02 02:15:39,1769994939,2.0,0,0,0,84.576
2026-02-02 02:16:00,1769994960,2.0,0,0,0,84.861
2026-02-02 02:16:19,1769994979,2.0,0,0,0,85.145
2026-02-02 02:16:40,1769995000,2.0,0,0,0,85.43
2026-02-02 02:16:59,1769995019,2.0,0,0,0,85.714
2026-02-02 02:17:20,1769995040,2.0,0,0,0,85.999
2026-02-02 02:17:39,1769995059,2.0,0,0,0,86.283
2026-02-02 02:18:00,1769995080,2.0,0,0,0,86.568
2026-02-02 02:18:19,1769995099,2.0,0,0,0,86.852
2026-02-02 02:18:40,1769995120,2.0,0,0,0,87.137
2026-02-02 02:18:59,1769995139,2.0,0,0,0,87.421
2026-02-02 02:19:20,1769995160,2.0,0,0,0,87.706
2026-02-02 02:19:39,1769995179,2.0,0,0,0,87.99
2026-02-02 02:20:00,1769995200,2.0,0,0,0,88.275
2026-02-02 02:20:19,1769995219,2.0,0,0,0,88.559
2026-02-02 02:20:40,1769995240,2.0,0,0,0,88.844
2026-02-02 02:20:59,1769995259,2.0,0,0,0,89.128
2026-02-02 02:21:19,1769995279,2.0,0,0,0,89.412
2026-02-02 02:21:40,1769995300,2.0,0,0,0,89.697
2026-02-02 02:21:59,1769995319,2.0,0,0,0,89.981
2026-02-02 02:22:20,1769995340,2.0,0,0,0,90.266
2026-02-02 02:22:39,1769995359,2.0,0,0,0,90.55
2026-02-02 02:23:00,1769995380,2.0,0,0,0,90.835
2026-02-02 02:23:19,1769995399,2.0,0,0,0,91.119
2026-02-02 02:23:40,1769995420,2.0,0,0,0,91.404
2026-02-02 02:23:59,1769995439,2.0,0,0,0,91.688
2026-02-02 02:24:20,1769995460,2.0,0,0,0,91.973
2026-02-02 02:24:39,1769995479,2.0,0,0,0,92.257
2026-02-02 02:25:00,1769995500,2.0,0,0,0,92.542
2026-02-02 02:25:19,1769995519,2.0,0,0,0,92.826
2026-02-02 02:25:40,1769995540,2.0,0,0,0,93.111
2026-02-02 02:25:59,1769995559,2.0,0,0,0,93.395
2026-02-02 02:26:20,1769995580,2.0,0,0,0,93.68
2026-02-02 02:26:39,1769995599,2.0,0,0,0,93.964
2026-02-02 02:27:00,1769995620,2.0,0,0,0,94.249
2026-02-02 02:27:19,1769995639,2.0,0,0,0,94.533
2026-02-02 02:27:40,1769995660,2.0,0,0,0,94.818
2026-02-02 02:27:59,1769995679,2.0,0,0,0,95.102
2026-02-02 02:28:20,1769995700,2.0,0,0,0,95.387
2026-02-02 02:28:40,1769995720,2.0,0,0,0,95.671
2026-02-02 02:28:59,1769995739,2.0,0,0,0,95.955
2026-02-02 02:29:20,1769995760,2.0,0,0,0,96.24
2026-02-02 02:29:39,1769995779,2.0,0,0,0,96.524
2026-02-02 02:30:00,1769995800,2.0,0,0,0,96.809
2026-02-02 02:30:19,1769995819,2.0,0,0,0,97.093
2026-02-02 02:30:40,1769995840,2.0,0,0,0,97.378
2026-02-02 02:30:59,1769995859,2.0,0,0,0,97.662
2026-02-02 02:31:20,1769995880,2.0,0,0,0,97.947
2026-02-02 02:31:39,1769995899,2.0,0,0,0,98.231
2026-02-02 02:32:00,1769995920,2.0,0,0,0,98.516
2026-02-02 02:32:19,1769995939,2.0,0,0,0,98.8
2026-02-02 02:32:40,1769995960,2.0,0,0,0,99.085
2026-02-02 02:32:59,1769995979,2.0,0,0,0,99.369
2026-02-02 02:33:20,1769996000,2.0,0,0,0,99.654
2026-02-02 02:33:39,1769996019,2.0,0,0,0,99.938
2026-02-02 02:34:00,1769996040,2.0,0,0,0,100.223
2026-02-02 02:34:19,1769996059,2.0,0,0,0,100.507
2026-02-02 02:34:40,1769996080,2.0,0,0,0,100.792
2026-02-02 02:34:59,1769996099,2.0,0,0,0,101.076
2026-02-02 02:35:20,1769996120,2.0,0,0,0,101.361
2026-02-02 02:35:39,1769996139,2.0,0,0,0,101.645
2026-02-02 02:35:59,1769996159,2.0,0,0,0,101.929
2026-02-02 02:36:20,1769996180,2.0,0,0,0,102.214
2026-02-02 02:36:39,1769996199,2.0,0,0,0,102.498
2026-02-02 02:37:00,1769996220,2.0,0,0,0,102.783
2026-02-02 02:37:19,1769996239,2.0,0,0,0,103.067
2026-02-02 02:37:40,1769996260,2.0,0,0,0,103.352
2026-02-02 02:37:59,1769996279,2.0,0,0,0,103.636
2026-02-02 02:38:20,1769996300,2.0,0,0,0,103.921
2026-02-02 02:38:39,1769996319,2.0,0,0,0,104.205
2026-02-02 02:39:00,1769996340,2.0,0,0,0,104.49
2026-02-02 02:39:19,1769996359,2.0,0,0,0,104.774
2026-02-02 02:39:40,1769996380,2.0,0,0,0,105.059
2026-02-02 02:39:59,1769996399,2.0,0,0,0,105.343
2026-02-02 02:40:20,1769996420,2.0,0,0,0,105.628
2026-02-02 02:40:39,1769996439,2.0,0,0,0,105.912
2026-02-02 02:41:00,1769996460,2.0,0,0,0,106.197
2026-02-02 02:41:19,1769996479,2.0,0,0,0,106.481
2026-02-02 02:41:40,1769996500,2.0,0,0,0,106.766
2026-02-02 02:41:59,1769996519,2.0,0,0,0,107.05
2026-02-02 02:42:20,1769996540,2.0,0,0,0,107.335
2026-02-02 02:42:39,1769996559,2.0,0,0,0,107.619
2026-02-02 02:43:00,1769996580,2.0,0,0,0,107.904
2026-02-02 02:43:19,1769996599,2.0,0,0,0,108.188
2026-02-02 02:43:39,1769996619,2.0,0,0,0,108.472
2026-02-02 02:44:00,1769996640,2.0,0,0,0,108.757
2026-02-02 02:44:19,1769996659,2.0,0,0,0,109.041
2026-02-02 02:44:40,1769996680,2.0,0,0,0,109.326
2026-02-02 02:44:59,1769996699,2.0,0,0,0,109.61
2026-02-02 02:45:20,1769996720,2.0,0,0,0,109.895
2026-02-02 02:45:39,1769996739,2.0,0,0,0,110.179
2026-02-02 02:46:00,1769996760,2.0,0,0,0,110.464
2026-02-02 02:46:19,1769996779,2.0,0,0,0,110.748
2026-02-02 02:46:40,1769996800,2.0,0,0,0,111.033
2026-02-02 02:46:59,1769996819,2.0,0,0,0,111.317
2026-02-02 02:47:20,1769996840,2.0,0,0,0,111.602
2026-02-02 02:47:39,1769996859,2.0,0,0,0,111.886
2026-02-02 02:48:00,1769996880,2.0,0,0,0,112.171
2026-02-02 02:48:19,1769996899,2.0,0,0,0,112.455
2026-02-02 02:48:40,1769996920,2.0,0,0,0,112.74
2026-02-02 02:48:59,1769996939,2.0,0,0,0,113.024
2026-02-02 02:49:20,1769996960,2.0,0,0,0,113.309
2026-02-02 02:49:39,1769996979,2.0,0,0,0,113.593
2026-02-02 02:50:00,1769997000,2.0,0,0,0,113.878
2026-02-02 02:50:19,1769997019,2.0,0,0,0,114.162
2026-02-02 02:50:40,1769997040,2.0,0,0,0,114.447
2026-02-02 02:51:00,1769997060,2.0,0,0,0,114.731
2026-02-02 02:51:19,1769997079,2.0,0,0,0,115.015
2026-02-02 02:51:40,1769997100,2.0,0,0,0,115.3
2026-02-02 02:51:59,1769997119,2.0,0,0,0,115.584
2026-02-02 02:52:20,1769997140,2.0,0,0,0,115.869
2026-02-02 02:52:39,1769997159,2.0,0,0,0,116.153
2026-02-02 02:53:00,1769997180,2.0,0,0,0,116.438
2026-02-02 02:53:19,1769997199,2.0,0,0,0,116.722
2026-02-02 02:53:40,1769997220,2.0,0,0,0,117.007
2026-02-02 02:53:59,1769997239,2.0,0,0,0,117.291
2026-02-02 02:54:20,1769997260,2.0,0,0,0,117.576
2026-02-02 02:54:39,1769997279,2.0,0,0,0,117.86
2026-02-02 02:55:00,1769997300,2.0,0,0,0,118.145
2026-02-02 02:55:19,1769997319,2.0,0,0,0,118.429
2026-02-02 02:55:40,1769997340,2.0,0,0,0,118.714
2026-02-02 02:55:59,1769997359,2.0,0,0,0,118.998
2026-02-02 02:56:20,1769997380,2.0,0,0,0,119.283
2026-02-02 02:56:39,1769997399,2.0,0,0,0,119.567
2026-02-02 02:57:00,1769997420,2.0,0,0,0,119.852
2026-02-02 02:57:19,1769997439,2.0,0,0,0,120.136
2026-02-02 02:57:40,1769997460,2.0,0,0,0,120.421
2026-02-02 02:57:59,1769997479,2.0,0,0,0,120.705
2026-02-02 02:58:19,1769997499,2.0,0,0,0,120.989
2026-02-02 02:58:40,1769997520,2.0,0,0,0,121.274
2026-02-02 02:58:59,1769997539,2.0,0,0,0,121.558
2026-02-02 02:59:20,1769997560,2.0,0,0,0,121.843
2026-02-02 02:59:39,1769997579,2.0,0,0,0,122.127
2026-02-02 03:00:00,1769997600,2.0,0,0,0,122.412
2026-02-02 03:00:19,1769997619,2.0,0,0,0,122.696
2026-02-02 03:00:40,1769997640,2.0,0,0,0,122.981
2026-02-02 03:00:59,1769997659,2.0,0,0,0,123.265
2026-02-02 03:01:20,1769997680,2.0,0,0,0,123.55
2026-02-02 03:01:39,1769997699,2.0,0,0,0,123.834
2026-02-02 03:02:00,1769997720,2.0,0,0,0,124.119
2026-02-02 03:02:19,1769997739,2.0,0,0,0,124.403
2026-02-02 03:02:40,1769997760,2.0,0,0,0,124.688
2026-02-02 03:02:59,1769997779,2.0,0,0,0,124.972
2026-02-02 03:03:20,1769997800,2.0,0,0,0,125.257
2026-02-02 03:03:39,1769997819,2.0,0,0,0,125.541
2026-02-02 03:04:00,1769997840,2.0,0,0,0,125.826
2026-02-02 03:04:19,1769997859,2.0,0,0,0,126.11
2026-02-02 03:04:40,1769997880,2.0,0,0,0,126.395
2026-02-02 03:04:59,1769997899,2.0,0,0,0,126.679
2026-02-02 03:05:20,1769997920,2.0,0,0,0,126.964
2026-02-02 03:05:40,1769997940,2.0,0,0,0,127.248
2026-02-02 03:05:59,1769997959,2.0,0,0,0,127.532
2026-02-02 03:06:20,1769997980,2.0,0,0,0,127.817
2026-02-02 03:06:39,1769997999,2.0,0,0,0,128.101
2026-02-02 03:07:00,1769998020,2.0,0,0,0,128.386
2026-02-02 03:07:19,1769998039,2.0,0,0,0,128.67
2026-02-02 03:07:40,1769998060,2.0,0,0,0,128.955
2026-02-02 03:07:59,1769998079,2.0,0,0,0,129.239
2026-02-02 03:08:20,1769998100,2.0,0,0,0,129.524
2026-02-02 03:08:39,1769998119,2.0,0,0,0,129.808
2026-02-02 03:09:00,1769998140,2.0,0,0,0,130.093
2026-02-02 03:09:19,1769998159,2.0,0,0,0,130.377
2026-02-02 03:09:40,1769998180,2.0,0,0,0,130.662
2026-02-02 03:09:59,1769998199,2.0,0,0,0,130.946
2026-02-02 03:10:20,1769998220,2.0,0,0,0,131.231
2026-02-02 03:10:39,1769998239,2.0,0,0,0,131.515
2026-02-02 03:11:00,1769998260,2.0,0,0,0,131.8
2026-02-02 03:11:19,1769998279,2.0,0,0,0,132.084
2026-02-02 03:11:40,1769998300,2.0,0,0,0,132.369
2026-02-02 03:11:59,1769998319,2.0,0,0,0,132.653
2026-02-02 03:12:20,1769998340,2.0,0,0,0,132.938
2026-02-02 03:12:39,1769998359,2.0,0,0,0,133.222
2026-02-02 03:12:59,1769998379,2.0,0,0,0,133.506
2026-02-02 03:13:20,1769998400,2.0,0,0,0,133.791
2026-02-02 03:13:39,1769998419,2.0,0,0,0,134.075
2026-02-02 03:14:00,1769998440,2.0,0,0,0,134.36
2026-02-02 03:14:19,1769998459,2.0,0,0,0,134.644
2026-02-02 03:14:40,1769998480,2.0,0,0,0,134.929
2026-02-02 03:14:59,1769998499,2.0,0,0,0,135.213
2026-02-02 03:15:20,1769998520,2.0,0,0,0,135.498
2026-02-02 03:15:39,1769998539,2.0,0,0,0,135.782
2026-02-02 03:16:00,1769998560,2.0,0,0,0,136.067
2026-02-02 03:16:19,1769998579,2.0,0,0,0,136.351
2026-02-02 03:16:40,1769998600,2.0,0,0,0,136.636
2026-02-02 03:16:59,1769998619,2.0,0,0,0,136.92
2026-02-02 03:17:20,1769998640,2.0,0,0,0,137.205
2026-02-02 03:17:39,1769998659,2.0,0,0,0,137.489
2026-02-02 03:18:00,1769998680,2.0,0,0,0,137.774
2026-02-02 03:18:19,1769998699,2.0,0,0,0,138.058
2026-02-02 03:18:40,1769998720,2.0,0,0,0,138.343
2026-02-02 03:18:59,1769998739,2.0,0,0,0,138.627
2026-02-02 03:19:20,1769998760,2.0,0,0,0,138.912
2026-02-02 03:19:39,1769998779,2.0,0,0,0,139.196
2026-02-02 03:20:00,1769998800,2.0,0,0,0,139.481
2026-02-02 03:20:20,1769998820,2.0,0,0,0,139.765
2026-02-02 03:20:39,1769998839,2.0,0,0,0,140.049
2026-02-02 03:21:00,1769998860,2.0,0,0,0,140.334
2026-02-02 03:21:19,1769998879,2.0,0,0,0,140.618
2026-02-02 03:21:40,1769998900,2.0,0,0,0,140.903
2026-02-02 03:21:59,1769998919,2.0,0,0,0,141.187
2026-02-02 03:22:20,1769998940,2.0,0,0,0,141.472
2026-02-02 03:22:39,1769998959,2.0,0,0,0,141.756
2026-02-02 03:23:00,1769998980,2.0,0,0,0,142.041
2026-02-02 03:23:19,1769998999,2.0,0,0,0,142.325
2026-02-02 03:23:40,1769999020,2.0,0,0,0,142.61
2026-02-02 03:23:59,1769999039,2.0,0,0,0,142.894
2026-02-02 03:24:20,1769999060,2.0,0,0,0,143.179
2026-02-02 03:24:39,1769999079,2.0,0,0,0,143.463
